"anID","nAnimals","simulation","area_50p","area_75p","area_90p","area_95p","area_99p","allDuration","allMigs","allAnimalYrs","newAnimalDuration","newAnimalMigs","projName","UD"
"13",248,50,86,205,377,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"13",100,37,82,192,345,453,665,NA,NA,NA,NA,NA,"sim3","winter"
"13",175,48,84,199,366,494,732,NA,NA,NA,NA,NA,"sim3","winter"
"13",45,6,84,194,324,414,571,NA,NA,NA,NA,NA,"sim3","winter"
"13",205,34,89,212,385,512,780,NA,NA,NA,NA,NA,"sim3","winter"
"13",76,87,86,213,372,478,648,NA,NA,NA,NA,NA,"sim3","winter"
"13",34,42,69,165,312,410,567,NA,NA,NA,NA,NA,"sim3","winter"
"13",214,24,87,206,370,499,770,NA,NA,NA,NA,NA,"sim3","winter"
"13",30,31,79,184,323,409,546,NA,NA,NA,NA,NA,"sim3","winter"
"13",8,16,66,134,212,255,324,NA,NA,NA,NA,NA,"sim3","winter"
"13",100,59,80,188,349,455,644,NA,NA,NA,NA,NA,"sim3","winter"
"13",163,45,84,196,367,509,769,NA,NA,NA,NA,NA,"sim3","winter"
"13",219,89,85,200,368,497,764,NA,NA,NA,NA,NA,"sim3","winter"
"13",215,76,83,200,375,510,784,NA,NA,NA,NA,NA,"sim3","winter"
"13",226,43,85,197,361,490,754,NA,NA,NA,NA,NA,"sim3","winter"
"13",34,94,64,144,246,312,425,NA,NA,NA,NA,NA,"sim3","winter"
"13",16,100,71,149,238,291,385,NA,NA,NA,NA,NA,"sim3","winter"
"13",131,23,82,197,363,475,679,NA,NA,NA,NA,NA,"sim3","winter"
"13",52,95,94,198,330,429,610,NA,NA,NA,NA,NA,"sim3","winter"
"13",60,29,77,185,353,475,682,NA,NA,NA,NA,NA,"sim3","winter"
"13",108,98,84,196,359,477,676,NA,NA,NA,NA,NA,"sim3","winter"
"13",86,88,85,204,380,510,750,NA,NA,NA,NA,NA,"sim3","winter"
"13",72,52,92,214,366,476,654,NA,NA,NA,NA,NA,"sim3","winter"
"13",201,36,82,194,364,493,746,NA,NA,NA,NA,NA,"sim3","winter"
"13",119,64,78,182,325,428,633,NA,NA,NA,NA,NA,"sim3","winter"
"13",211,84,87,206,381,515,790,NA,NA,NA,NA,NA,"sim3","winter"
"13",246,60,85,202,375,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"13",152,33,90,211,383,512,765,NA,NA,NA,NA,NA,"sim3","winter"
"13",179,35,88,204,373,496,757,NA,NA,NA,NA,NA,"sim3","winter"
"13",191,68,87,212,385,511,746,NA,NA,NA,NA,NA,"sim3","winter"
"13",66,17,79,192,340,441,628,NA,NA,NA,NA,NA,"sim3","winter"
"13",41,93,79,188,331,420,559,NA,NA,NA,NA,NA,"sim3","winter"
"13",156,58,86,201,359,490,758,NA,NA,NA,NA,NA,"sim3","winter"
"13",217,22,86,207,380,518,790,NA,NA,NA,NA,NA,"sim3","winter"
"13",176,30,88,207,384,515,772,NA,NA,NA,NA,NA,"sim3","winter"
"13",204,73,81,195,358,489,760,NA,NA,NA,NA,NA,"sim3","winter"
"13",103,57,86,201,368,485,689,NA,NA,NA,NA,NA,"sim3","winter"
"13",42,7,91,201,334,430,599,NA,NA,NA,NA,NA,"sim3","winter"
"13",181,18,82,192,354,481,726,NA,NA,NA,NA,NA,"sim3","winter"
"13",214,13,85,205,375,503,763,NA,NA,NA,NA,NA,"sim3","winter"
"13",236,38,85,205,379,511,781,NA,NA,NA,NA,NA,"sim3","winter"
"13",165,99,82,196,360,481,722,NA,NA,NA,NA,NA,"sim3","winter"
"13",194,69,85,199,363,488,739,NA,NA,NA,NA,NA,"sim3","winter"
"13",131,12,80,190,347,463,713,NA,NA,NA,NA,NA,"sim3","winter"
"13",171,4,83,198,371,502,771,NA,NA,NA,NA,NA,"sim3","winter"
"13",125,63,83,194,360,482,696,NA,NA,NA,NA,NA,"sim3","winter"
"13",53,26,78,193,342,438,607,NA,NA,NA,NA,NA,"sim3","winter"
"13",88,82,95,207,354,471,676,NA,NA,NA,NA,NA,"sim3","winter"
"13",196,67,84,204,376,506,742,NA,NA,NA,NA,NA,"sim3","winter"
"13",197,55,85,201,367,492,759,NA,NA,NA,NA,NA,"sim3","winter"
"13",108,44,79,190,342,447,661,NA,NA,NA,NA,NA,"sim3","winter"
"13",41,66,76,153,253,334,475,NA,NA,NA,NA,NA,"sim3","winter"
"13",159,53,88,210,388,517,781,NA,NA,NA,NA,NA,"sim3","winter"
"13",183,1,90,223,405,541,807,NA,NA,NA,NA,NA,"sim3","winter"
"13",41,62,85,190,348,467,662,NA,NA,NA,NA,NA,"sim3","winter"
"13",236,96,86,204,375,506,781,NA,NA,NA,NA,NA,"sim3","winter"
"13",30,85,64,159,298,392,540,NA,NA,NA,NA,NA,"sim3","winter"
"13",209,20,87,204,377,504,777,NA,NA,NA,NA,NA,"sim3","winter"
"13",140,11,87,205,384,522,766,NA,NA,NA,NA,NA,"sim3","winter"
"13",107,70,86,209,391,508,712,NA,NA,NA,NA,NA,"sim3","winter"
"13",5,41,60,123,187,224,293,NA,NA,NA,NA,NA,"sim3","winter"
"13",238,78,85,201,372,504,775,NA,NA,NA,NA,NA,"sim3","winter"
"13",93,47,79,186,346,451,621,NA,NA,NA,NA,NA,"sim3","winter"
"13",35,65,77,186,316,395,530,NA,NA,NA,NA,NA,"sim3","winter"
"13",242,72,87,206,379,512,787,NA,NA,NA,NA,NA,"sim3","winter"
"13",247,61,85,201,370,501,768,NA,NA,NA,NA,NA,"sim3","winter"
"13",4,32,43,86,130,155,196,NA,NA,NA,NA,NA,"sim3","winter"
"13",45,14,70,169,326,430,603,NA,NA,NA,NA,NA,"sim3","winter"
"13",224,27,85,203,375,506,758,NA,NA,NA,NA,NA,"sim3","winter"
"13",13,74,54,120,202,258,352,NA,NA,NA,NA,NA,"sim3","winter"
"13",43,21,79,197,352,445,605,NA,NA,NA,NA,NA,"sim3","winter"
"13",12,92,66,136,215,262,342,NA,NA,NA,NA,NA,"sim3","winter"
"13",67,80,84,194,354,463,644,NA,NA,NA,NA,NA,"sim3","winter"
"13",45,25,83,189,339,427,579,NA,NA,NA,NA,NA,"sim3","winter"
"13",11,83,64,143,234,287,383,NA,NA,NA,NA,NA,"sim3","winter"
"13",95,54,86,195,356,478,721,NA,NA,NA,NA,NA,"sim3","winter"
"13",86,19,86,206,364,480,661,NA,NA,NA,NA,NA,"sim3","winter"
"13",92,3,84,200,375,511,735,NA,NA,NA,NA,NA,"sim3","winter"
"130",48,2,88,190,327,420,560,NA,NA,NA,NA,NA,"sim3","winter"
"130",162,75,85,207,387,524,786,NA,NA,NA,NA,NA,"sim3","winter"
"130",204,76,83,199,369,492,741,NA,NA,NA,NA,NA,"sim3","winter"
"130",124,11,89,210,394,531,777,NA,NA,NA,NA,NA,"sim3","winter"
"130",155,35,89,205,370,489,756,NA,NA,NA,NA,NA,"sim3","winter"
"130",241,65,84,200,369,505,783,NA,NA,NA,NA,NA,"sim3","winter"
"130",162,49,92,217,386,511,789,NA,NA,NA,NA,NA,"sim3","winter"
"130",13,47,56,122,204,249,325,NA,NA,NA,NA,NA,"sim3","winter"
"130",37,93,81,187,327,413,547,NA,NA,NA,NA,NA,"sim3","winter"
"130",21,97,49,118,222,290,392,NA,NA,NA,NA,NA,"sim3","winter"
"130",33,52,79,176,307,399,535,NA,NA,NA,NA,NA,"sim3","winter"
"130",124,79,83,199,376,501,739,NA,NA,NA,NA,NA,"sim3","winter"
"130",120,25,89,205,385,508,732,NA,NA,NA,NA,NA,"sim3","winter"
"130",54,99,96,216,381,488,673,NA,NA,NA,NA,NA,"sim3","winter"
"130",180,87,86,204,377,515,788,NA,NA,NA,NA,NA,"sim3","winter"
"130",32,42,71,167,317,413,570,NA,NA,NA,NA,NA,"sim3","winter"
"130",57,61,87,206,363,466,626,NA,NA,NA,NA,NA,"sim3","winter"
"130",79,84,90,218,407,534,750,NA,NA,NA,NA,NA,"sim3","winter"
"130",162,88,87,202,378,521,793,NA,NA,NA,NA,NA,"sim3","winter"
"130",245,48,85,202,372,506,786,NA,NA,NA,NA,NA,"sim3","winter"
"130",143,39,90,215,392,520,752,NA,NA,NA,NA,NA,"sim3","winter"
"130",64,82,96,210,360,479,675,NA,NA,NA,NA,NA,"sim3","winter"
"130",234,30,87,204,377,511,789,NA,NA,NA,NA,NA,"sim3","winter"
"130",116,77,84,195,359,487,719,NA,NA,NA,NA,NA,"sim3","winter"
"130",172,21,87,201,369,500,755,NA,NA,NA,NA,NA,"sim3","winter"
"130",2,57,32,65,100,123,164,NA,NA,NA,NA,NA,"sim3","winter"
"130",49,19,87,213,383,490,661,NA,NA,NA,NA,NA,"sim3","winter"
"130",92,12,90,203,360,477,710,NA,NA,NA,NA,NA,"sim3","winter"
"130",171,17,83,199,361,478,746,NA,NA,NA,NA,NA,"sim3","winter"
"130",137,73,81,194,347,464,699,NA,NA,NA,NA,NA,"sim3","winter"
"130",243,56,86,204,376,510,789,NA,NA,NA,NA,NA,"sim3","winter"
"130",177,20,87,207,380,507,765,NA,NA,NA,NA,NA,"sim3","winter"
"130",244,100,86,204,375,511,788,NA,NA,NA,NA,NA,"sim3","winter"
"130",141,58,87,204,361,493,761,NA,NA,NA,NA,NA,"sim3","winter"
"130",111,8,83,212,396,523,761,NA,NA,NA,NA,NA,"sim3","winter"
"130",20,24,65,141,252,329,458,NA,NA,NA,NA,NA,"sim3","winter"
"130",191,72,90,217,399,533,778,NA,NA,NA,NA,NA,"sim3","winter"
"130",65,53,83,193,345,451,635,NA,NA,NA,NA,NA,"sim3","winter"
"130",60,28,79,185,319,415,577,NA,NA,NA,NA,NA,"sim3","winter"
"130",248,51,86,204,377,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"130",214,50,84,202,378,513,775,NA,NA,NA,NA,NA,"sim3","winter"
"130",116,59,84,197,367,478,681,NA,NA,NA,NA,NA,"sim3","winter"
"130",58,5,89,196,352,465,650,NA,NA,NA,NA,NA,"sim3","winter"
"130",135,64,82,189,342,451,651,NA,NA,NA,NA,NA,"sim3","winter"
"130",238,70,86,204,380,516,792,NA,NA,NA,NA,NA,"sim3","winter"
"130",117,96,81,191,351,470,691,NA,NA,NA,NA,NA,"sim3","winter"
"130",17,7,87,185,304,384,517,NA,NA,NA,NA,NA,"sim3","winter"
"130",153,91,82,197,368,494,734,NA,NA,NA,NA,NA,"sim3","winter"
"130",117,44,81,191,339,445,664,NA,NA,NA,NA,NA,"sim3","winter"
"130",176,80,86,203,372,505,757,NA,NA,NA,NA,NA,"sim3","winter"
"130",201,31,87,210,390,525,785,NA,NA,NA,NA,NA,"sim3","winter"
"130",177,9,89,212,387,512,766,NA,NA,NA,NA,NA,"sim3","winter"
"130",29,27,84,186,324,408,534,NA,NA,NA,NA,NA,"sim3","winter"
"130",160,26,86,203,369,488,739,NA,NA,NA,NA,NA,"sim3","winter"
"130",63,40,83,186,332,426,588,NA,NA,NA,NA,NA,"sim3","winter"
"130",155,90,76,180,335,469,720,NA,NA,NA,NA,NA,"sim3","winter"
"130",161,23,84,202,369,488,700,NA,NA,NA,NA,NA,"sim3","winter"
"130",195,81,88,206,376,503,756,NA,NA,NA,NA,NA,"sim3","winter"
"130",14,3,86,199,312,375,480,NA,NA,NA,NA,NA,"sim3","winter"
"130",18,16,75,160,268,334,445,NA,NA,NA,NA,NA,"sim3","winter"
"130",146,86,87,218,407,543,794,NA,NA,NA,NA,NA,"sim3","winter"
"130",47,43,76,182,315,402,540,NA,NA,NA,NA,NA,"sim3","winter"
"130",39,4,84,201,372,489,676,NA,NA,NA,NA,NA,"sim3","winter"
"130",222,18,86,206,377,508,768,NA,NA,NA,NA,NA,"sim3","winter"
"130",25,45,94,208,350,438,586,NA,NA,NA,NA,NA,"sim3","winter"
"130",35,94,67,147,249,316,428,NA,NA,NA,NA,NA,"sim3","winter"
"130",181,78,86,196,355,484,704,NA,NA,NA,NA,NA,"sim3","winter"
"130",19,63,77,170,288,354,458,NA,NA,NA,NA,NA,"sim3","winter"
"130",228,15,84,200,369,501,783,NA,NA,NA,NA,NA,"sim3","winter"
"130",14,55,78,160,269,335,441,NA,NA,NA,NA,NA,"sim3","winter"
"130",155,71,80,194,372,508,776,NA,NA,NA,NA,NA,"sim3","winter"
"130",107,13,88,212,379,499,701,NA,NA,NA,NA,NA,"sim3","winter"
"130",238,74,85,205,379,513,786,NA,NA,NA,NA,NA,"sim3","winter"
"130",62,89,82,192,328,423,585,NA,NA,NA,NA,NA,"sim3","winter"
"130",115,22,87,202,355,477,702,NA,NA,NA,NA,NA,"sim3","winter"
"130",12,83,69,152,247,303,405,NA,NA,NA,NA,NA,"sim3","winter"
"130",91,54,86,197,360,481,722,NA,NA,NA,NA,NA,"sim3","winter"
"130",91,33,87,200,352,465,669,NA,NA,NA,NA,NA,"sim3","winter"
"130",147,10,84,200,367,487,726,NA,NA,NA,NA,NA,"sim3","winter"
"130",223,66,88,210,380,511,776,NA,NA,NA,NA,NA,"sim3","winter"
"130",126,98,86,199,355,470,681,NA,NA,NA,NA,NA,"sim3","winter"
"130",174,32,88,204,361,479,734,NA,NA,NA,NA,NA,"sim3","winter"
"130",27,46,80,185,323,410,548,NA,NA,NA,NA,NA,"sim3","winter"
"130",213,60,81,195,370,502,784,NA,NA,NA,NA,NA,"sim3","winter"
"130",96,62,95,221,399,530,777,NA,NA,NA,NA,NA,"sim3","winter"
"130",116,92,91,217,388,511,744,NA,NA,NA,NA,NA,"sim3","winter"
"130",20,68,62,134,230,287,383,NA,NA,NA,NA,NA,"sim3","winter"
"130",228,95,88,208,382,512,780,NA,NA,NA,NA,NA,"sim3","winter"
"130",29,6,94,205,331,412,546,NA,NA,NA,NA,NA,"sim3","winter"
"130",20,1,109,236,383,470,605,NA,NA,NA,NA,NA,"sim3","winter"
"130",76,41,77,170,306,395,561,NA,NA,NA,NA,NA,"sim3","winter"
"130",187,29,83,199,371,504,775,NA,NA,NA,NA,NA,"sim3","winter"
"130",183,14,82,195,361,493,739,NA,NA,NA,NA,NA,"sim3","winter"
"130",215,34,87,208,383,514,786,NA,NA,NA,NA,NA,"sim3","winter"
"130",114,69,86,202,378,498,709,NA,NA,NA,NA,NA,"sim3","winter"
"130",97,37,83,194,349,458,669,NA,NA,NA,NA,NA,"sim3","winter"
"130",202,38,90,213,386,517,787,NA,NA,NA,NA,NA,"sim3","winter"
"130",124,67,85,207,380,509,740,NA,NA,NA,NA,NA,"sim3","winter"
"130",64,36,88,191,361,481,680,NA,NA,NA,NA,NA,"sim3","winter"
"130",119,85,83,201,360,470,680,NA,NA,NA,NA,NA,"sim3","winter"
"131",40,92,85,194,328,405,524,NA,NA,NA,NA,NA,"sim3","winter"
"131",37,23,88,203,331,413,551,NA,NA,NA,NA,NA,"sim3","winter"
"131",94,74,86,223,412,539,794,NA,NA,NA,NA,NA,"sim3","winter"
"131",246,78,86,204,377,511,787,NA,NA,NA,NA,NA,"sim3","winter"
"131",110,54,82,187,343,461,711,NA,NA,NA,NA,NA,"sim3","winter"
"131",121,34,92,209,363,464,658,NA,NA,NA,NA,NA,"sim3","winter"
"131",237,12,85,205,380,515,789,NA,NA,NA,NA,NA,"sim3","winter"
"131",184,30,89,211,386,519,784,NA,NA,NA,NA,NA,"sim3","winter"
"131",77,69,84,198,354,461,645,NA,NA,NA,NA,NA,"sim3","winter"
"131",32,85,68,166,308,404,558,NA,NA,NA,NA,NA,"sim3","winter"
"131",187,14,83,195,362,490,739,NA,NA,NA,NA,NA,"sim3","winter"
"131",145,62,90,212,379,507,763,NA,NA,NA,NA,NA,"sim3","winter"
"131",139,60,76,183,344,467,702,NA,NA,NA,NA,NA,"sim3","winter"
"131",42,86,88,217,402,528,730,NA,NA,NA,NA,NA,"sim3","winter"
"131",114,17,83,196,349,464,719,NA,NA,NA,NA,NA,"sim3","winter"
"131",56,56,84,188,334,446,648,NA,NA,NA,NA,NA,"sim3","winter"
"131",227,8,86,208,386,520,797,NA,NA,NA,NA,NA,"sim3","winter"
"131",101,72,86,212,390,520,735,NA,NA,NA,NA,NA,"sim3","winter"
"131",187,2,87,204,370,497,736,NA,NA,NA,NA,NA,"sim3","winter"
"131",125,37,81,194,353,467,701,NA,NA,NA,NA,NA,"sim3","winter"
"131",233,83,86,202,375,511,785,NA,NA,NA,NA,NA,"sim3","winter"
"131",97,32,90,210,371,482,690,NA,NA,NA,NA,NA,"sim3","winter"
"131",128,98,87,202,358,471,683,NA,NA,NA,NA,NA,"sim3","winter"
"131",141,64,84,195,350,457,660,NA,NA,NA,NA,NA,"sim3","winter"
"131",15,99,76,167,275,338,436,NA,NA,NA,NA,NA,"sim3","winter"
"131",241,51,86,205,378,510,779,NA,NA,NA,NA,NA,"sim3","winter"
"131",179,7,84,209,389,521,771,NA,NA,NA,NA,NA,"sim3","winter"
"131",176,20,87,206,380,507,766,NA,NA,NA,NA,NA,"sim3","winter"
"131",7,95,74,149,230,275,348,NA,NA,NA,NA,NA,"sim3","winter"
"131",97,47,81,190,348,451,628,NA,NA,NA,NA,NA,"sim3","winter"
"131",131,97,91,211,382,499,702,NA,NA,NA,NA,NA,"sim3","winter"
"131",112,91,80,192,372,501,736,NA,NA,NA,NA,NA,"sim3","winter"
"131",78,55,94,213,361,461,630,NA,NA,NA,NA,NA,"sim3","winter"
"131",222,48,87,207,384,521,799,NA,NA,NA,NA,NA,"sim3","winter"
"131",59,71,67,164,326,436,610,NA,NA,NA,NA,NA,"sim3","winter"
"131",166,9,87,212,391,517,769,NA,NA,NA,NA,NA,"sim3","winter"
"131",242,73,84,202,374,506,781,NA,NA,NA,NA,NA,"sim3","winter"
"131",190,24,88,211,378,506,779,NA,NA,NA,NA,NA,"sim3","winter"
"131",63,87,95,229,393,497,658,NA,NA,NA,NA,NA,"sim3","winter"
"131",246,31,87,206,377,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"131",191,27,87,211,388,519,759,NA,NA,NA,NA,NA,"sim3","winter"
"131",28,100,82,192,309,379,496,NA,NA,NA,NA,NA,"sim3","winter"
"131",20,22,70,161,257,309,402,NA,NA,NA,NA,NA,"sim3","winter"
"131",229,94,88,208,381,517,792,NA,NA,NA,NA,NA,"sim3","winter"
"131",190,80,87,208,382,516,770,NA,NA,NA,NA,NA,"sim3","winter"
"131",150,82,92,210,376,490,719,NA,NA,NA,NA,NA,"sim3","winter"
"131",203,6,88,210,383,513,778,NA,NA,NA,NA,NA,"sim3","winter"
"131",113,43,84,197,361,484,729,NA,NA,NA,NA,NA,"sim3","winter"
"131",196,21,89,207,382,517,785,NA,NA,NA,NA,NA,"sim3","winter"
"131",109,3,89,210,380,515,746,NA,NA,NA,NA,NA,"sim3","winter"
"131",64,81,83,210,390,526,751,NA,NA,NA,NA,NA,"sim3","winter"
"131",39,38,82,189,335,433,589,NA,NA,NA,NA,NA,"sim3","winter"
"131",86,49,79,189,345,446,668,NA,NA,NA,NA,NA,"sim3","winter"
"131",116,96,80,190,349,468,691,NA,NA,NA,NA,NA,"sim3","winter"
"131",43,42,81,198,341,434,603,NA,NA,NA,NA,NA,"sim3","winter"
"131",225,89,85,201,368,496,764,NA,NA,NA,NA,NA,"sim3","winter"
"131",204,26,87,206,382,510,776,NA,NA,NA,NA,NA,"sim3","winter"
"131",159,15,85,201,365,489,732,NA,NA,NA,NA,NA,"sim3","winter"
"131",25,84,89,193,335,428,583,NA,NA,NA,NA,NA,"sim3","winter"
"131",52,76,72,175,330,444,642,NA,NA,NA,NA,NA,"sim3","winter"
"131",196,63,87,206,385,516,772,NA,NA,NA,NA,NA,"sim3","winter"
"131",28,35,83,183,294,362,465,NA,NA,NA,NA,NA,"sim3","winter"
"131",17,88,106,225,363,445,572,NA,NA,NA,NA,NA,"sim3","winter"
"131",37,68,77,191,344,440,598,NA,NA,NA,NA,NA,"sim3","winter"
"131",39,1,108,244,403,500,651,NA,NA,NA,NA,NA,"sim3","winter"
"131",244,61,85,202,371,503,770,NA,NA,NA,NA,NA,"sim3","winter"
"131",53,41,80,183,323,411,573,NA,NA,NA,NA,NA,"sim3","winter"
"131",16,19,65,133,217,270,356,NA,NA,NA,NA,NA,"sim3","winter"
"131",129,36,83,189,362,489,724,NA,NA,NA,NA,NA,"sim3","winter"
"131",72,33,84,191,338,440,613,NA,NA,NA,NA,NA,"sim3","winter"
"131",82,40,83,192,336,432,615,NA,NA,NA,NA,NA,"sim3","winter"
"131",178,18,84,195,357,484,729,NA,NA,NA,NA,NA,"sim3","winter"
"131",80,28,80,188,327,430,616,NA,NA,NA,NA,NA,"sim3","winter"
"131",212,5,87,203,369,491,727,NA,NA,NA,NA,NA,"sim3","winter"
"131",47,11,90,206,343,430,569,NA,NA,NA,NA,NA,"sim3","winter"
"131",246,4,86,204,375,506,779,NA,NA,NA,NA,NA,"sim3","winter"
"131",128,57,87,203,373,487,693,NA,NA,NA,NA,NA,"sim3","winter"
"131",165,67,90,217,389,514,749,NA,NA,NA,NA,NA,"sim3","winter"
"131",50,46,85,207,366,471,655,NA,NA,NA,NA,NA,"sim3","winter"
"131",72,39,85,197,347,464,657,NA,NA,NA,NA,NA,"sim3","winter"
"131",118,25,89,206,387,511,734,NA,NA,NA,NA,NA,"sim3","winter"
"131",102,16,83,201,358,464,674,NA,NA,NA,NA,NA,"sim3","winter"
"131",201,10,85,205,380,513,778,NA,NA,NA,NA,NA,"sim3","winter"
"131",212,93,85,202,374,507,782,NA,NA,NA,NA,NA,"sim3","winter"
"131",112,58,85,200,351,478,732,NA,NA,NA,NA,NA,"sim3","winter"
"131",223,44,84,201,367,496,764,NA,NA,NA,NA,NA,"sim3","winter"
"131",62,75,84,192,358,487,733,NA,NA,NA,NA,NA,"sim3","winter"
"131",41,50,75,190,341,440,591,NA,NA,NA,NA,NA,"sim3","winter"
"131",234,59,85,202,374,507,783,NA,NA,NA,NA,NA,"sim3","winter"
"131",208,66,88,210,382,511,775,NA,NA,NA,NA,NA,"sim3","winter"
"131",71,70,95,219,401,513,705,NA,NA,NA,NA,NA,"sim3","winter"
"131",187,90,81,195,366,497,745,NA,NA,NA,NA,NA,"sim3","winter"
"131",13,13,55,123,208,256,332,NA,NA,NA,NA,NA,"sim3","winter"
"131",131,29,85,201,368,501,767,NA,NA,NA,NA,NA,"sim3","winter"
"131",114,77,83,195,360,488,719,NA,NA,NA,NA,NA,"sim3","winter"
"131",242,65,84,201,371,505,785,NA,NA,NA,NA,NA,"sim3","winter"
"131",187,53,87,209,384,508,768,NA,NA,NA,NA,NA,"sim3","winter"
"131",211,45,86,205,377,511,783,NA,NA,NA,NA,NA,"sim3","winter"
"131",214,52,90,210,385,522,800,NA,NA,NA,NA,NA,"sim3","winter"
"131",100,79,80,192,366,499,738,NA,NA,NA,NA,NA,"sim3","winter"
"132",180,15,86,205,379,510,764,NA,NA,NA,NA,NA,"sim3","winter"
"132",152,52,86,199,365,498,743,NA,NA,NA,NA,NA,"sim3","winter"
"132",217,26,88,208,384,516,796,NA,NA,NA,NA,NA,"sim3","winter"
"132",11,80,62,141,238,295,389,NA,NA,NA,NA,NA,"sim3","winter"
"132",138,89,89,211,381,519,776,NA,NA,NA,NA,NA,"sim3","winter"
"132",74,24,85,194,356,467,682,NA,NA,NA,NA,NA,"sim3","winter"
"132",120,69,87,204,381,507,721,NA,NA,NA,NA,NA,"sim3","winter"
"132",138,4,84,203,390,529,790,NA,NA,NA,NA,NA,"sim3","winter"
"132",109,95,103,230,416,546,777,NA,NA,NA,NA,NA,"sim3","winter"
"132",35,60,72,173,332,430,589,NA,NA,NA,NA,NA,"sim3","winter"
"132",116,94,85,202,381,508,732,NA,NA,NA,NA,NA,"sim3","winter"
"132",120,11,89,209,386,519,756,NA,NA,NA,NA,NA,"sim3","winter"
"132",20,3,81,198,328,405,532,NA,NA,NA,NA,NA,"sim3","winter"
"132",116,41,82,195,361,479,718,NA,NA,NA,NA,NA,"sim3","winter"
"132",109,66,85,190,352,477,710,NA,NA,NA,NA,NA,"sim3","winter"
"132",28,53,69,162,291,379,516,NA,NA,NA,NA,NA,"sim3","winter"
"132",29,88,97,217,371,467,616,NA,NA,NA,NA,NA,"sim3","winter"
"132",173,21,88,203,376,511,775,NA,NA,NA,NA,NA,"sim3","winter"
"132",138,27,92,224,409,543,780,NA,NA,NA,NA,NA,"sim3","winter"
"132",22,91,57,136,269,352,488,NA,NA,NA,NA,NA,"sim3","winter"
"132",232,42,84,203,376,512,790,NA,NA,NA,NA,NA,"sim3","winter"
"132",245,5,86,203,374,504,759,NA,NA,NA,NA,NA,"sim3","winter"
"132",51,6,88,197,333,430,594,NA,NA,NA,NA,NA,"sim3","winter"
"132",90,8,86,212,386,515,748,NA,NA,NA,NA,NA,"sim3","winter"
"132",209,99,87,205,377,510,785,NA,NA,NA,NA,NA,"sim3","winter"
"132",103,100,83,203,361,470,691,NA,NA,NA,NA,NA,"sim3","winter"
"132",247,55,86,204,376,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"132",66,47,84,196,354,457,614,NA,NA,NA,NA,NA,"sim3","winter"
"132",79,35,93,214,370,483,705,NA,NA,NA,NA,NA,"sim3","winter"
"132",86,62,95,224,413,543,783,NA,NA,NA,NA,NA,"sim3","winter"
"132",195,31,86,209,391,526,789,NA,NA,NA,NA,NA,"sim3","winter"
"132",117,78,82,190,331,435,631,NA,NA,NA,NA,NA,"sim3","winter"
"132",133,54,87,203,379,510,786,NA,NA,NA,NA,NA,"sim3","winter"
"132",181,85,85,205,368,486,720,NA,NA,NA,NA,NA,"sim3","winter"
"132",41,79,74,194,378,493,681,NA,NA,NA,NA,NA,"sim3","winter"
"132",188,90,82,197,372,508,761,NA,NA,NA,NA,NA,"sim3","winter"
"132",196,57,89,205,377,504,749,NA,NA,NA,NA,NA,"sim3","winter"
"132",139,16,83,199,363,483,719,NA,NA,NA,NA,NA,"sim3","winter"
"132",141,44,81,197,362,482,717,NA,NA,NA,NA,NA,"sim3","winter"
"132",16,96,61,138,234,299,408,NA,NA,NA,NA,NA,"sim3","winter"
"132",187,82,93,216,386,510,749,NA,NA,NA,NA,NA,"sim3","winter"
"132",5,98,88,180,268,316,402,NA,NA,NA,NA,NA,"sim3","winter"
"132",36,18,91,203,363,465,624,NA,NA,NA,NA,NA,"sim3","winter"
"132",13,87,90,190,300,364,471,NA,NA,NA,NA,NA,"sim3","winter"
"132",182,34,87,205,370,490,737,NA,NA,NA,NA,NA,"sim3","winter"
"132",113,56,85,203,368,497,737,NA,NA,NA,NA,NA,"sim3","winter"
"132",177,1,91,226,411,548,811,NA,NA,NA,NA,NA,"sim3","winter"
"132",115,63,83,195,363,488,701,NA,NA,NA,NA,NA,"sim3","winter"
"132",14,48,87,203,335,409,532,NA,NA,NA,NA,NA,"sim3","winter"
"132",183,36,83,195,369,497,747,NA,NA,NA,NA,NA,"sim3","winter"
"132",100,86,88,222,401,531,761,NA,NA,NA,NA,NA,"sim3","winter"
"132",115,71,74,178,361,500,744,NA,NA,NA,NA,NA,"sim3","winter"
"132",73,93,78,197,378,495,685,NA,NA,NA,NA,NA,"sim3","winter"
"132",163,64,83,201,371,496,738,NA,NA,NA,NA,NA,"sim3","winter"
"132",18,19,68,145,245,309,413,NA,NA,NA,NA,NA,"sim3","winter"
"132",172,49,94,225,407,539,804,NA,NA,NA,NA,NA,"sim3","winter"
"132",66,97,76,183,334,437,606,NA,NA,NA,NA,NA,"sim3","winter"
"132",88,59,86,197,359,465,656,NA,NA,NA,NA,NA,"sim3","winter"
"132",89,76,84,209,378,500,729,NA,NA,NA,NA,NA,"sim3","winter"
"132",50,81,84,205,370,483,667,NA,NA,NA,NA,NA,"sim3","winter"
"132",88,29,81,194,373,514,755,NA,NA,NA,NA,NA,"sim3","winter"
